,OBJECTID,GEOID10,County,Area_Name,Total_Population,Total_Population_MOE_2016,Total_households,Total_households_MOE,HH_income_less_35k,HH_income_less_35k_MOE,Pct_HH_income_less_35k,Pct_HH_income_less_35k_MOE,HH_income_35k_75k,HH_income_35k_75k_MOE,Pct_HH_income_35k_75k,Pct_HH_income_35k_75k_MOE,HH_income_75k_200k,HH_income_75k_200k_MOE,Pct_HH_income_75k_200k,Pct_HH_income_75k_200k_MOE,HH_income_200k_more,HH_income_200k_more_MOE,Pct_HH_income_200k_more,Pct_HH_income_200k_more_MOE,Median_HH_income,Median_HH_income_MOE,Median_HH_Income_2000,Chg_Median_HH_Income_2000_16,Average_Per_capita_Income,Average_Per_capita_Income_MOE,Aggregate_Household_Income,Aggregate_Household_Income_MOE,Mean_Household_Income,Mean_Household_Income_MOE,Planning_Region,AcresLand,AcresWater,AcresTotal,SqMi_Land,SqMi_Water,SqMi_Total,TRACTCE10,CountyName,GlobalID,last_edited_date,county_name,cases,State FIPS code,County FIPS code,population,hospitalization,deaths,case rate,death rate,14 day case rate,14 day cases
0,1,13045910103,13045,"Census Tract 9101.03, Carroll County",4824,361,1836,131,570,160,31.0,8.4,631,185,34.4,9.8,558,137,30.4,7.2,77,52,4.2,3.0,55678.0,5650.0,44411.76471,11266.23529,25956.0,2186.0,122031000.0,13497957.0,66465.7,5617.8,ARC 20,13733.90039063,211.03199768,13945.0,21.45919991,0.32973701,21.78910065,910103,Carroll,{7B181A0F-7932-4A81-8A6F-F4378BE58474},1970/01/01 00:00:00+00,Carroll,3353,13,45,120119,180,75,2791.4,62.44,203.96,245
1,2,13045910104,13045,"Census Tract 9101.04, Carroll County",10068,865,3450,225,945,264,27.4,7.4,1369,315,39.7,8.8,1057,259,30.6,7.2,79,79,2.3,2.0,57143.0,4422.0,43930.55556,13212.444440000001,25682.0,6265.0,256619808.0,67288528.0,74382.6,18891.0,ARC 20,10931.29980469,177.147995,11108.5,17.080200199999997,0.27679399,17.35700035,910104,Carroll,{321F2EFA-6D56-4B9D-8F4D-26979810B525},1970/01/01 00:00:00+00,Carroll,3353,13,45,120119,180,75,2791.4,62.44,203.96,245
2,3,13045910502,13045,"Census Tract 9105.02, Carroll County",3339,523,1117,150,866,184,77.5,12.8,177,81,15.8,6.9,74,58,6.6,5.1,0,13,0.0,1.0,24367.0,3603.0,16134.453780000002,8232.546218000001,10580.0,1455.0,32590900.0,6963034.0,29177.2,4848.4,ARC 20,1039.95996094,35.62200165,1075.58996582,1.62494004,0.055659400000000005,1.68060994,910502,Carroll,{FA61AA33-461A-4165-A186-D02E7CC00BE5},1970/01/01 00:00:00+00,Carroll,3353,13,45,120119,180,75,2791.4,62.44,203.96,245
3,4,13045910800,13045,"Census Tract 9108, Carroll County",4188,451,1440,97,389,112,27.0,7.6,613,133,42.6,8.8,384,116,26.7,7.8,54,44,3.8,3.0,52697.0,7819.0,36954.02299,15742.977009999999,22609.0,1243.0,92594000.0,11197010.0,64301.4,6457.6,ARC 20,42136.6015625,437.87399292,42574.5,65.83840179,0.68417799,66.52269745,910800,Carroll,{DA77B0FB-87DC-4FDA-AAC5-1584C104E468},1970/01/01 00:00:00+00,Carroll,3353,13,45,120119,180,75,2791.4,62.44,203.96,245
4,5,13045910101,13045,"Census Tract 9101.01, Carroll County",6224,495,2287,218,1111,248,48.6,9.8,768,206,33.6,8.4,370,146,16.2,6.2,38,39,1.7,2.0,35689.0,6931.0,25505.31915,10183.68085,18492.0,2716.0,110969600.0,18968674.0,48521.9,6884.8,ARC 20,4104.14990234,16.12610054,4120.27001953,6.41273022,0.025197,6.43792009,910101,Carroll,{90767EAE-D292-4395-9083-F91BB21310CE},1970/01/01 00:00:00+00,Carroll,3353,13,45,120119,180,75,2791.4,62.44,203.96,245
5,6,13045910200,13045,"Census Tract 9102, Carroll County",11669,1080,4067,364,1676,441,41.2,10.2,1224,343,30.1,8.0,1060,370,26.1,8.8,107,148,2.6,4.0,44389.0,5485.0,40113.06533,4275.934673,19598.0,2153.0,226576800.0,33471924.0,55711.0,6547.7,ARC 20,29329.30078125,392.24899292,29721.59960938,45.82699966,0.61288899,46.43999863,910200,Carroll,{85CB4B4D-D21C-47E6-B70C-37E84A835E9B},1970/01/01 00:00:00+00,Carroll,3353,13,45,120119,180,75,2791.4,62.44,203.96,245
6,7,13045910900,13045,"Census Tract 9109, Carroll County",4064,348,1411,85,450,123,31.9,8.5,473,108,33.5,7.4,403,103,28.6,7.1,85,51,6.0,4.0,56883.0,5245.0,39148.93617,17734.063830000003,25558.0,2402.0,101405296.0,13116446.0,71867.7,8226.1,ARC 20,32149.59960938,480.14801025,32629.69921875,50.2336998,0.75023103,50.98389816,910900,Carroll,{54BBA89A-CB96-460D-8617-961F33B05953},1970/01/01 00:00:00+00,Carroll,3353,13,45,120119,180,75,2791.4,62.44,203.96,245
7,8,13045910300,13045,"Census Tract 9103, Carroll County",5978,488,2164,178,836,215,38.6,9.4,733,177,33.9,7.7,569,180,26.3,8.0,26,26,1.2,1.0,45111.0,9768.0,37976.190480000005,7134.809523999999,21217.0,2180.0,123495000.0,16432313.0,57067.9,5968.8,ARC 20,36344.8984375,214.26400757,36559.1015625,56.78889847,0.33478799,57.12360001,910300,Carroll,{AE63647E-2F98-4AEC-843A-43932C832F4C},1970/01/01 00:00:00+00,Carroll,3353,13,45,120119,180,75,2791.4,62.44,203.96,245
8,9,13045911100,13045,"Census Tract 9111, Carroll County",7217,756,2962,205,1182,296,39.9,9.6,984,246,33.2,8.0,724,237,24.4,7.8,72,53,2.4,2.0,45309.0,7119.0,41291.66667,4017.333333,26422.0,4235.0,186626592.0,36752072.0,63007.0,11616.3,ARC 20,12758.70019531,138.08599854,12896.79980469,19.93549919,0.21575899,20.15119934,911100,Carroll,{29CE88C3-4D37-4EBA-88DB-44C1AE9E9E70},1970/01/01 00:00:00+00,Carroll,3353,13,45,120119,180,75,2791.4,62.44,203.96,245
9,10,13045911000,13045,"Census Tract 9110, Carroll County",6083,761,2212,212,854,259,38.6,11.1,667,220,30.2,9.5,616,157,27.8,6.6,75,46,3.4,2.0,47575.0,5699.0,31226.41509,16348.58491,24145.0,702.0,141819200.0,19536224.0,64113.6,6343.9,ARC 20,12543.0,130.88600159,12673.79980469,19.59840012,0.204509,19.80279922,911000,Carroll,{F835B07F-64D0-428D-A411-16291EC02D24},1970/01/01 00:00:00+00,Carroll,3353,13,45,120119,180,75,2791.4,62.44,203.96,245
10,11,13045910701,13045,"Census Tract 9107.01, Carroll County",9360,796,3180,211,1220,299,38.4,9.0,1063,276,33.4,8.4,854,229,26.9,7.0,43,41,1.4,1.0,44270.0,5381.0,42657.76699,1612.23301,22336.0,2719.0,199874592.0,32278000.0,62853.6,9254.0,ARC 20,16111.20019531,125.41100311,16236.59960938,25.17370033,0.19595499,25.36969948,910701,Carroll,{72500E30-F63E-420C-951A-214B7E023646},1970/01/01 00:00:00+00,Carroll,3353,13,45,120119,180,75,2791.4,62.44,203.96,245
11,12,13045910703,13045,"Census Tract 9107.03, Carroll County",8743,899,3045,177,1230,305,40.4,9.7,989,271,32.5,8.7,804,205,26.4,6.6,22,35,0.7,1.0,42706.0,6083.0,46562.5,-3856.5,20324.0,1514.0,168933408.0,19144948.0,55479.0,5397.3,ARC 20,8591.16992188,261.16799927,8852.33984375,13.42370033,0.408075,13.83180046,910703,Carroll,{BC2BE477-E5A9-407B-B2CF-03EC6C338A22},1970/01/01 00:00:00+00,Carroll,3353,13,45,120119,180,75,2791.4,62.44,203.96,245
12,13,13045910600,13045,"Census Tract 9106, Carroll County",6391,522,2334,148,882,280,37.8,11.7,701,221,30.0,9.3,732,217,31.4,9.1,19,30,0.8,1.0,53269.0,13367.0,36380.597010000005,16888.402990000002,23566.0,3355.0,149576896.0,25087728.0,64086.1,9951.0,ARC 20,8041.37988281,0.54437298,8041.91992188,12.56470013,0.00085058,12.56550026,910600,Carroll,{F1B57DEB-4DBA-4C08-BE11-F6C7DB075F56},1970/01/01 00:00:00+00,Carroll,3353,13,45,120119,180,75,2791.4,62.44,203.96,245
13,14,13045910501,13045,"Census Tract 9105.01, Carroll County",8615,712,2308,201,1130,306,49.0,12.5,895,258,38.8,10.7,262,111,11.4,4.7,21,28,0.9,1.0,35267.0,6066.0,37434.210530000004,-2167.2105260000003,14081.0,2467.0,109714800.0,22226508.0,47536.7,8694.9,ARC 20,7382.89013672,0.0,7382.89013672,11.53579998,0.0,11.53579998,910501,Carroll,{FEE3CD07-3144-4EC2-B770-7FFB55038D3E},1970/01/01 00:00:00+00,Carroll,3353,13,45,120119,180,75,2791.4,62.44,203.96,245
14,15,13045910702,13045,"Census Tract 9107.02, Carroll County",8052,958,2973,194,791,220,26.6,7.2,1206,271,40.6,8.7,875,193,29.4,6.2,101,77,3.4,3.0,60407.0,8627.0,54395.16129,6011.83871,26201.0,4318.0,206642704.0,24629704.0,69506.5,6932.6,ARC 20,14868.5,304.74301147,15173.29980469,23.23200035,0.47616099999999995,23.70829964,910702,Carroll,{AEBF0F70-C780-4C1D-98EF-175594F5461A},1970/01/01 00:00:00+00,Carroll,3353,13,45,120119,180,75,2791.4,62.44,203.96,245
15,16,13045911200,13045,"Census Tract 9112, Carroll County",5615,622,2173,161,923,199,42.5,8.6,735,197,33.8,8.7,451,152,20.8,6.8,64,49,2.9,2.0,46301.0,5458.0,32846.71533,13454.28467,23054.0,1018.0,125411800.0,16138868.0,57713.7,6072.5,ARC 20,41791.80078125,67.61920166,41859.5,65.29969788,0.105655,65.40550232,911200,Carroll,{9DADDCF4-A4E9-4D5D-BAD0-B4B7E4C4D17E},1970/01/01 00:00:00+00,Carroll,3353,13,45,120119,180,75,2791.4,62.44,203.96,245
16,17,13045910400,13045,"Census Tract 9104, Carroll County",3326,320,1328,88,591,144,44.5,10.4,433,115,32.6,8.4,278,78,20.9,5.7,26,25,2.0,2.0,39549.0,5954.0,35788.28829,3760.711712,23435.0,4967.0,76519200.0,17666116.0,57619.9,12743.1,ARC 20,27550.09960938,53.30459976,27603.40039063,43.04700089,0.08328839999999998,43.13029861,910400,Carroll,{98EB160E-B9D9-455C-9E44-2DF93DEAF302},1970/01/01 00:00:00+00,Carroll,3353,13,45,120119,180,75,2791.4,62.44,203.96,245
17,18,13113140207,13113,"Census Tract 1402.07, Fayette County",5652,400,2281,105,184,95,8.1,4.1,659,199,28.9,8.6,1110,220,48.7,9.4,328,121,14.4,5.0,100181.0,11788.0,80794.70199,19386.29801,49917.0,4639.0,279490688.0,32758082.0,122529.9,13207.3,ARC 10,1817.18005371,197.76800537,2014.94995117,2.83933997,0.30901301,3.14836001,140207,Fayette,{EAA2AA77-12DA-4A3A-9CD2-4F38A764D9CE},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
18,19,13113140208,13113,"Census Tract 1402.08, Fayette County",7538,616,2672,206,359,201,13.4,7.5,917,247,34.3,8.9,1252,243,46.9,8.3,144,74,5.4,3.0,79521.0,12377.0,72394.0678,7126.932203,35038.0,2593.0,258340800.0,28326364.0,96684.4,7538.1,ARC 10,4174.27001953,123.97299957,4298.25,6.52229977,0.193708,6.71602011,140208,Fayette,{2066855D-DD7A-40D1-BE18-0FA8C72ED72B},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
19,20,13113140303,13113,"Census Tract 1403.03, Fayette County",4828,268,1690,87,331,88,19.6,5.1,471,122,27.9,7.1,748,130,44.3,7.4,140,55,8.3,3.0,79035.0,7296.0,72182.32044,6852.679558,33848.0,1892.0,160286000.0,13341900.0,94843.8,6203.7,ARC 10,3397.15991211,234.27900696,3631.43994141,5.30806017,0.366061,5.67411995,140303,Fayette,{90E754A8-6C86-44A8-BC29-D60C954C0AC3},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
20,21,13113140304,13113,"Census Tract 1403.04, Fayette County",5927,416,2120,130,360,147,17.0,6.9,526,163,24.8,7.6,1019,219,48.1,9.9,215,101,10.1,5.0,88000.0,12409.0,70232.01856,17767.98144,41071.0,6961.0,240003008.0,45860452.0,113209.0,20488.1,ARC 10,3411.91992188,33.34960175,3445.27001953,5.33112001,0.05210880000000001,5.38323021,140304,Fayette,{283BFC2F-5C10-4A84-99AF-60BF7FC0502D},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
21,22,13113140307,13113,"Census Tract 1403.07, Fayette County",5048,306,1517,80,62,42,4.1,2.7,107,56,7.1,3.7,902,148,59.5,9.2,446,101,29.4,6.0,158309.0,10167.0,115936.255,42372.74502,55150.0,5859.0,274893504.0,33712000.0,181208.6,20063.2,ARC 10,4196.87011719,96.89790344,4293.77001953,6.55761003,0.15140299,6.70902014,140307,Fayette,{1FF3A6C2-AE6B-4B78-A576-35E6E8A25109},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
22,23,13113140408,13113,"Census Tract 1404.08, Fayette County",3096,283,1118,70,222,90,19.9,8.0,407,113,36.4,9.9,425,102,38.0,8.8,64,37,5.7,3.0,69632.0,7944.0,78314.69649,-8682.696486,31707.0,2818.0,95772800.0,12364852.0,85664.4,9672.2,ARC 10,3867.0300293000005,57.24739838,3924.2800293000005,6.04223013,0.0894491,6.13169003,140408,Fayette,{051BEB30-C3B7-4FC4-8E91-269E7F54898E},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
23,24,13113140407,13113,"Census Tract 1404.07, Fayette County",8111,572,3058,153,536,166,17.5,5.4,1229,272,40.2,8.6,1205,258,39.4,8.2,88,86,2.9,3.0,66851.0,3439.0,49349.11243,17501.88757,30882.0,2218.0,241662896.0,24429848.0,79026.5,6941.8,ARC 10,5399.68017578,120.4280014,5520.10986328,8.43700027,0.188169,8.62516975,140407,Fayette,{05830292-EAD4-437C-933C-BBD2739A56EA},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
24,25,13113140405,13113,"Census Tract 1404.05, Fayette County",3829,294,1301,79,229,82,17.6,6.2,189,82,14.5,6.2,778,165,59.8,12.2,105,63,8.1,5.0,103750.0,17978.0,87884.61537999999,15865.384619999999,37182.0,4060.0,142635296.0,19673028.0,109635.1,13577.1,ARC 10,4918.27978516,133.022995,5051.31005859,7.68481016,0.207848,7.89267015,140405,Fayette,{C96F5C99-BCB6-481A-9A0B-41764014EB0F},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
25,26,13113140404,13113,"Census Tract 1404.04, Fayette County",5745,510,2101,141,493,166,23.5,7.7,487,153,23.2,7.1,984,239,46.8,10.9,137,102,6.5,5.0,79726.0,8295.0,60484.790870000004,19241.209130000003,33504.0,2521.0,189883104.0,23859792.0,90377.5,9601.0,ARC 10,3411.18994141,108.55000305,3519.73999023,5.3299799000000005,0.16960899999999998,5.49958992,140404,Fayette,{AC35F323-F3FD-4A3A-A10D-B70A3055773D},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
26,27,13113140206,13113,"Census Tract 1402.06, Fayette County",4543,391,1628,87,362,122,22.2,7.4,306,98,18.8,5.9,536,120,32.9,7.2,424,90,26.0,5.0,115938.0,16734.0,81400.96617999999,34537.03382,52135.0,4284.0,237617904.0,28649996.0,145956.9,15775.3,ARC 10,3422.86010742,130.86700439,3553.72998047,5.34821987,0.20448001,5.55270004,140206,Fayette,{7BC31D57-4952-4D85-9542-5F5A49E9D62D},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
27,28,13113140203,13113,"Census Tract 1402.03, Fayette County",5400,482,1799,181,212,98,11.8,5.3,578,173,32.1,9.0,799,171,44.4,8.4,210,83,11.7,4.0,88791.0,10641.0,67034.16149,21756.838509999998,38122.0,3189.0,199042208.0,26209324.0,110640.5,9398.7,ARC 10,6488.79003906,169.83900452,6658.62011719,10.13869953,0.26537299,10.40410042,140203,Fayette,{2CA97B87-6FB3-45A9-918B-9B69DD652DA6},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
28,29,13113140204,13113,"Census Tract 1402.04, Fayette County",5439,557,1730,126,386,141,22.3,8.0,372,117,21.5,6.6,774,175,44.7,9.6,198,72,11.4,4.0,79583.0,15842.0,58333.333329999994,21249.66667,32002.0,1759.0,168490208.0,20182856.0,97393.2,9262.2,ARC 10,10142.70019531,228.47399902,10371.20019531,15.84799957,0.35699099,16.20499992,140204,Fayette,{C44002D1-AC01-4791-BA9E-846B4D5D0CC2},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
29,30,13113140305,13113,"Census Tract 1403.05, Fayette County",5108,420,1534,95,196,84,12.8,5.4,412,118,26.9,7.5,701,154,45.7,9.6,225,64,14.7,4.0,100789.0,10487.0,69210.52632,31578.473680000003,39375.0,2918.0,195417904.0,22403448.0,127391.1,12290.4,ARC 10,6317.52001953,149.32000732,6466.83007813,9.87112999,0.23331299,10.10439968,140305,Fayette,{46C5C12E-1F86-4333-9884-F8F71E6EF987},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
30,31,13113140403,13113,"Census Tract 1404.03, Fayette County",5245,426,1970,118,317,101,16.1,5.0,599,149,30.4,7.3,900,166,45.7,7.9,154,64,7.8,3.0,78077.0,8206.0,80641.02563999999,-2564.025641,38441.0,3378.0,197201904.0,23657552.0,100102.5,10404.9,ARC 10,3869.63989258,69.19960022,3938.84008789,6.04630995,0.108124,6.15443993,140403,Fayette,{45FB4E2A-7B62-4384-BFC9-EE019785B027},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
31,32,13113140406,13113,"Census Tract 1404.06, Fayette County",3703,444,1475,105,581,156,39.4,10.2,400,129,27.1,8.6,450,119,30.5,7.8,44,35,3.0,2.0,46046.0,6136.0,55180.180179999996,-9134.18018,27190.0,4278.0,97222096.0,19376808.0,65913.3,12270.3,ARC 10,3291.55004883,58.01589966,3349.57006836,5.14305019,0.0906498,5.2336998,140406,Fayette,{A6697882-1DD3-461A-B534-4A1E8BA62AD9},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
32,33,13113140306,13113,"Census Tract 1403.06, Fayette County",7752,573,2862,144,474,155,16.6,5.3,791,208,27.6,7.1,1234,253,43.1,8.6,363,150,12.7,5.0,85330.0,11814.0,72119.2053,13210.7947,43199.0,5374.0,328725088.0,48393108.0,114858.5,15890.6,ARC 10,3277.19995117,17.38680077,3294.59008789,5.12062979,0.027166900000000004,5.14779997,140306,Fayette,{22B98B74-6878-464F-B100-16F0D5B5EC2B},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
33,34,13113140102,13113,"Census Tract 1401.02, Fayette County",5312,515,1931,174,415,157,21.5,7.9,655,186,33.9,9.1,776,183,40.2,8.8,85,76,4.4,4.0,72306.0,11949.0,72649.25373,-343.2537313,31685.0,4656.0,157552992.0,26528718.0,81591.4,11605.5,ARC 10,7621.85986328,108.15200043,7730.00976563,11.90919971,0.16898701,12.0781002,140102,Fayette,{560B4290-C87C-4127-B905-6A29AEFA0EEA},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
34,35,13113140101,13113,"Census Tract 1401.01, Fayette County",7472,637,2736,181,740,224,27.0,8.0,758,198,27.7,7.0,1032,246,37.7,8.6,206,77,7.5,3.0,71522.0,6421.0,72998.39228,-1476.392283,35201.0,2737.0,245431392.0,30444792.0,89704.5,9413.0,ARC 10,10301.79980469,226.91600037,10528.70019531,16.09659958,0.35455599,16.4510994,140101,Fayette,{67D4F803-09C3-429F-B1C3-53BFD2076E90},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
35,36,13113140502,13113,"Census Tract 1405.02, Fayette County",3649,405,1199,70,242,88,20.2,7.2,322,78,26.9,6.3,525,122,43.8,9.8,110,53,9.2,4.0,78438.0,9583.0,63341.584160000006,15096.415840000001,36535.0,4503.0,130928000.0,21770178.0,109197.7,17000.9,ARC 10,17381.80078125,481.39300537,17863.19921875,27.15909958,0.7521770000000001,27.91119957,140502,Fayette,{F1DADE89-8752-439C-B8E5-2A9DDC15BCBB},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
36,37,13113140501,13113,"Census Tract 1405.01, Fayette County",6098,377,2211,117,419,149,19.0,6.6,383,126,17.3,5.6,1069,213,48.3,9.3,340,129,15.4,6.0,93496.0,10164.0,73869.34672999999,19626.65327,45924.0,6646.0,277993888.0,44368860.0,125732.2,18932.2,ARC 10,17669.80078125,441.76998901,18111.5,27.60910034,0.69026601,28.29920006,140501,Fayette,{E7ADB38D-979C-419C-BFD3-F131085E045D},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
37,38,13247060404,13247,"Census Tract 604.04, Rockdale County",6028,462,2133,104,545,188,25.6,8.7,814,203,38.2,9.3,762,198,35.7,9.1,12,19,0.6,1.0,55747.0,5611.0,62941.888620000005,-7194.888620000001,25289.0,2028.0,142065792.0,14952435.0,66603.7,6212.5,ARC 10,3796.5,48.77640152,3845.27001953,5.932030200000001,0.0762131,6.00823021,60404,Rockdale,{625405B4-47A4-4FB4-8D1C-BFAE38240E86},1970/01/01 00:00:00+00,Rockdale,2116,13,247,94960,266,40,2228.31,42.12,163.23,155
38,39,13247060304,13247,"Census Tract 603.04, Rockdale County",5261,738,2230,207,1070,265,48.0,11.0,746,234,33.5,10.0,414,153,18.6,6.6,0,18,0.0,1.0,38980.0,10630.0,36944.44444,2035.5555559999998,21166.0,429.0,103361904.0,14622095.0,46350.6,4948.0,ARC 10,5097.10009766,60.16889954,5157.27001953,7.96422005,0.09401389999999998,8.058230400000001,60304,Rockdale,{33F46ED0-9A24-488A-B435-06DF781B5D99},1970/01/01 00:00:00+00,Rockdale,2116,13,247,94960,266,40,2228.31,42.12,163.23,155
39,40,13247060101,13247,"Census Tract 601.01, Rockdale County",3205,544,1165,106,423,117,36.3,9.5,312,103,26.8,8.5,395,124,33.9,10.2,35,33,3.0,3.0,53950.0,6182.0,47333.33333,6616.666667,26623.0,1642.0,80812000.0,15483033.0,69366.5,11695.9,ARC 10,6921.25976563,131.19799805,7052.45996094,10.81449986,0.20499699999999998,11.01949978,60101,Rockdale,{53FAEEEA-FC5E-4D03-A55B-DF93CFBC1281},1970/01/01 00:00:00+00,Rockdale,2116,13,247,94960,266,40,2228.31,42.12,163.23,155
40,41,13247060202,13247,"Census Tract 602.02, Rockdale County",10334,820,3348,205,942,261,28.1,7.6,1137,270,34.0,7.8,1180,246,35.2,7.0,89,60,2.7,2.0,56151.0,5779.0,59685.31469,-3534.3146850000003,24579.0,1022.0,237544704.0,23829856.0,70951.2,5638.0,ARC 10,6994.12011719,101.35199738,7095.47021484,10.9282999,0.158362,11.08670044,60202,Rockdale,{A745830D-B0D0-4800-AAA5-EFD2B228DCB3},1970/01/01 00:00:00+00,Rockdale,2116,13,247,94960,266,40,2228.31,42.12,163.23,155
41,42,13247060201,13247,"Census Tract 602.01, Rockdale County",4789,558,1278,137,595,159,46.6,11.4,446,123,34.9,8.9,206,90,16.1,6.8,31,24,2.4,2.0,36222.0,4521.0,40735.29412,-4513.294118,15923.0,2330.0,69013904.0,12481363.0,54001.5,7865.7,ARC 10,3131.2199707,161.72900391,3292.94995117,4.89252996,0.252702,5.14522982,60201,Rockdale,{F7E86105-B75D-470C-B5AE-9D15948069CE},1970/01/01 00:00:00+00,Rockdale,2116,13,247,94960,266,40,2228.31,42.12,163.23,155
42,43,13247060306,13247,"Census Tract 603.06, Rockdale County",2993,416,1037,98,207,73,20.0,6.8,464,132,44.7,12.0,337,101,32.5,9.3,29,31,2.8,3.0,52708.0,12932.0,55136.9863,-2428.9863010000004,25295.0,1052.0,72666000.0,11145019.0,70073.3,8464.8,ARC 10,3571.5300293000005,47.71649933,3619.25,5.58052015,0.074557,5.65507984,60306,Rockdale,{B7DE3591-8972-47E2-8A84-B6F3EA258487},1970/01/01 00:00:00+00,Rockdale,2116,13,247,94960,266,40,2228.31,42.12,163.23,155
43,44,13247060407,13247,"Census Tract 604.07, Rockdale County",3535,528,1190,97,329,124,27.6,10.2,440,117,37.0,9.4,354,110,29.7,8.9,67,51,5.6,4.0,60417.0,9871.0,69647.4359,-9230.435897,25226.0,1408.0,86976200.0,14065972.0,73089.2,10208.9,ARC 10,1457.82995605,33.19340134,1491.02001953,2.27785993,0.05186469999999999,2.32972002,60407,Rockdale,{DD9E5689-BC76-4E8A-9A75-E8156C998974},1970/01/01 00:00:00+00,Rockdale,2116,13,247,94960,266,40,2228.31,42.12,163.23,155
44,45,13247060403,13247,"Census Tract 604.03, Rockdale County",3612,375,1269,85,325,116,25.6,9.0,320,104,25.2,8.0,579,136,45.6,10.3,45,25,3.5,2.0,73359.0,13318.0,68442.85714,4916.142857,29303.0,1826.0,102289000.0,11737012.0,80606.0,7509.6,ARC 10,9418.45019531,155.01300049,9573.45996094,14.71630001,0.24220799999999998,14.95849991,60403,Rockdale,{D6A05352-F0F2-40CF-B012-1E38463A791C},1970/01/01 00:00:00+00,Rockdale,2116,13,247,94960,266,40,2228.31,42.12,163.23,155
45,46,13247060406,13247,"Census Tract 604.06, Rockdale County",5470,528,1836,118,386,102,21.0,5.4,702,158,38.2,8.2,665,154,36.2,8.1,83,48,4.5,3.0,62991.0,3441.0,65886.07595,-2895.075949,28177.0,1583.0,144640992.0,15509904.0,78780.5,6762.1,ARC 10,2669.13989258,31.49780083,2700.63989258,4.17052984,0.049215300000000003,4.21974993,60406,Rockdale,{9DC4F659-DD39-4D94-8CC1-8448BB70D6E2},1970/01/01 00:00:00+00,Rockdale,2116,13,247,94960,266,40,2228.31,42.12,163.23,155
46,47,13247060305,13247,"Census Tract 603.05, Rockdale County",5348,611,1943,123,925,193,47.6,9.5,707,175,36.4,8.7,311,115,16.0,5.8,0,18,0.0,1.0,36761.0,9019.0,39397.59036,-2636.590361,16947.0,293.0,85508704.0,9735368.0,44008.6,4164.6,ARC 10,4099.95019531,76.25920105,4176.20996094,6.40616989,0.119155,6.52533007,60305,Rockdale,{145E5D4C-06C3-43AB-9BFC-79DB41D84144},1970/01/01 00:00:00+00,Rockdale,2116,13,247,94960,266,40,2228.31,42.12,163.23,155
47,48,13247060309,13247,"Census Tract 603.09, Rockdale County",5565,572,1916,178,972,215,50.7,10.2,694,154,36.2,7.3,213,84,11.1,4.3,37,37,1.9,2.0,33333.0,7578.0,35688.4058,-2355.405797,16363.0,1832.0,84708304.0,13050842.0,44211.0,5433.9,ARC 10,2060.30004883,17.58650017,2077.87988281,3.21921992,0.027478899999999997,3.24669003,60309,Rockdale,{97217495-C11B-4BE0-8334-808161896422},1970/01/01 00:00:00+00,Rockdale,2116,13,247,94960,266,40,2228.31,42.12,163.23,155
48,49,13247060308,13247,"Census Tract 603.08, Rockdale County",8097,724,2502,180,1207,256,48.2,9.6,812,205,32.5,7.8,473,170,18.9,6.7,10,19,0.4,1.0,37115.0,7237.0,38654.970760000004,-1539.97076,16465.0,797.0,121088096.0,12878017.0,48396.5,3790.8,ARC 10,1967.76000977,35.12210083,2002.88000488,3.07463002,0.054878300000000005,3.12949991,60308,Rockdale,{C511B5DF-7120-4A47-8CDE-0E5D8393E272},1970/01/01 00:00:00+00,Rockdale,2116,13,247,94960,266,40,2228.31,42.12,163.23,155
